id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,network,network_name,network_country,network_country_code,webChannel_name,externals,image,summary,Drama,Science-Fiction,Thriller,Action,Crime,Horror,Romance,Adventure,Espionage,Music,Mystery,Supernatural,Fantasy,Family,Anime,Comedy,History,Medical,Legal,Western,War,Sports,Food,Travel,Adult,Children,DIY,Nature
48535,https://www.tvmaze.com/shows/48535/nikki-lilly-bakes,Nikki Lilly Bakes,Variety,English,"['Children', 'Food']",Running,10.0,10.0,2020-06-19,,https://www.bbc.co.uk/programmes/m000k4sy,,10,"{'id': 60, 'name': 'CBBC', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/tv/cbbc'}",CBBC,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,<p>Nikki Lilly presents her own baking show.</p>,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,
21638,https://www.tvmaze.com/shows/21638/love-in-a-cold-climate,Love in a Cold Climate,Scripted,English,['Drama'],Ended,60.0,60.0,1980-10-29,1980-12-17,,,30,"{'id': 35, 'name': 'ITV1', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.itv.com/'}",ITV1,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 76798, 'imdb': 'tt0180369'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/77/193794.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/77/193794.jpg'}","<p><b>Love in a Cold Climate</b> is a mini series that aired on ITV in 1980. Based on novels by Nancy Mitford, the series shows the English upper class of the Twenties and Thirties as seen by one of its most gifted chroniclers. The series traces the unconventional lives and loves of the family of Lord Alconleigh.</p>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
54413,https://www.tvmaze.com/shows/54413/pluton-brb-nero,Plutón BRB Nero,Scripted,Spanish,"['Comedy', 'Science-Fiction']",Ended,35.0,35.0,2008-09-24,2009-12-30,https://www.rtve.es/alacarta/videos/pluton-brb-nero/,,20,"{'id': 1814, 'name': 'La 2', 'country': {'name': 'Spain', 'code': 'ES', 'timezone': 'Europe/Madrid'}, 'officialSite': None}",La 2,Spain,ES,,"{'tvrage': None, 'thetvdb': 83281, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/301/753722.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/301/753722.jpg'}","<p>This series narrates the adventures of a group of Spanish marines during the search for a habitable planet in order to save humanity since on Earth there is no room for more population or to build more houses. This search is carried out on board the ship ""Plutón BRB Nero"", built in the Badajoz shipyard by the shipowner Nero. The mission has been ordered by Maculay Culkin III, President of the United States of the World. </p>",,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
27320,https://www.tvmaze.com/shows/27320/grenadier,Grenadier,Animation,Japanese,"['Comedy', 'Action', 'Adventure', 'Anime']",Ended,25.0,25.0,2004-10-14,2004-12-30,,,31,"{'id': 158, 'name': 'WOWOW', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}, 'officialSite': None}",WOWOW,Japan,JP,,"{'tvrage': None, 'thetvdb': 79132, 'imdb': 'tt0985984'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/107/269613.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/107/269613.jpg'}","<p>Rushuna is a blonde and very beautiful Senshi (gun expert) that travels through the world with one purpose. Which is to make the world a peaceful place by, instead of fighting with weapons, taking away the people's will to fight by giving them a smile. Although she doesn't want to fight, she is forced to, and shows amazing gun skills. In this journey she meets Yajirou, a mercenary that uses a sword to fight and joins her on her journey.</p>",,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
60832,https://www.tvmaze.com/shows/60832/sokrovise,Сокровище,Scripted,Russian,"['Drama', 'Comedy', 'Romance']",Ended,49.0,49.0,2022-02-23,2022-02-23,https://domashniy.ru/serials/sokrovishe,,15,"{'id': 495, 'name': 'Домашний', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Домашний,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/398/996158.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/398/996158.jpg'}",,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
1840,https://www.tvmaze.com/shows/1840/lost-in-transmission,Lost in Transmission,Reality,English,[],Ended,60.0,60.0,2015-05-07,2015-06-11,,,42,"{'id': 53, 'name': 'History', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.history.com/'}",History,United States,US,,"{'tvrage': 48956, 'thetvdb': 294929, 'imdb': 'tt4569998'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/11/27547.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/11/27547.jpg'}","<p>Top Gear co-host and automotive aficionado, Rutledge Wood and his friend and fellow car fanatic, George Flanigen, are on a mission: to rescue America's greatest rides from barns and backyards across the South.</p><p>Together Rutledge and George will comb the garages of America to rescue the under-appreciated examples of automotive styling that time forgot, fix them up and get them back on the road. Their journey will take them off the beaten track, where they will get lost in local traditions, meet eccentric characters, and discover the heart of American car culture.</p><p>Two friends on the ultimate road trip saving America's greatest, weirdest and coolest cars.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
38526,https://www.tvmaze.com/shows/38526/ohotnik-za-golovami,Охотник за головами,Scripted,Russian,"['Action', 'Crime', 'Mystery']",Ended,48.0,48.0,2015-12-19,2015-12-20,https://www.5-tv.ru/films/1508156/,,18,"{'id': 790, 'name': 'Пятый канал', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': 'https://www.5-tv.ru/'}",Пятый канал,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': 307806, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/166/416505.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/166/416505.jpg'}",,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
60634,https://www.tvmaze.com/shows/60634/meenos-yorizori,Meeno's Yorizori,Talk Show,Korean,[],Ended,15.0,15.0,2021-08-27,2022-09-17,,,4,"{'id': 743, 'name': 'E Channel', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': None}",E Channel,"Korea, Republic of",KR,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/413/1034511.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/413/1034511.jpg'}",<p>A show where the Minoi performer receives guests and cooks.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,https://www.tvmaze.com/shows/2596/missing-in-alaska,Missing in Alaska,Documentary,English,['Mystery'],Ended,60.0,60.0,2015-07-24,2015-11-04,http://www.history.com/shows/missing-in-alaska/about,,63,"{'id': 74, 'name': 'H2', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",H2,United States,US,,"{'tvrage': 50097, 'thetvdb': 298741, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/330/827328.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/330/827328.jpg'}","<p>The Alaska Triangle, a region in northwest Alaska, has more unsolved missing person cases than anywhere else in the world. Over 20,000 people have vanished in the past 50 years alone. Who or what's behind these cases is unknown. Some believe it's the work of local predators or simply the rugged, dangerous terrain, but legends thrive in Alaska, and the ominous history of disappearances in the area has drawn comparisons to the Bermuda Triangle. Working together with local experts and eyewitnesses, our team of investigators will go case-by-case to gather evidence, conduct tests, examine history and explore local myths to determine the most viable explanation for the disappearances, all while trying to understand the sinister mystery that is the Alaska Triangle in <b>Missing in Alaska</b>.</p>",,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
37,https://www.tvmaze.com/shows/37/intruders,Intruders,Scripted,English,"['Drama', 'Fantasy', 'Thriller']",Ended,60.0,60.0,2014-08-23,2014-10-11,http://www.bbc.co.uk/programmes/b04nf78f,6.9,49,"{'id': 15, 'name': 'BBC America', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",BBC America,United States,US,,"{'tvrage': 38479, 'thetvdb': 277500, 'imdb': 'tt3552166'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/126/316698.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/126/316698.jpg'}","<p>A contemporary, chilling, paranormal tale set in the moody Pacific Northwest, the series spins a fascinating and complex web of drama. As strange, apparently unrelated events start happening, multiple story-lines - a missing wife, an assassin covering his crimes, a child on the run - begin to intertwine to reveal a conspiracy that will forever change our understanding of human nature.</p>",1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
51350,https://www.tvmaze.com/shows/51350/sky-arts-book-club-live,Sky Arts Book Club Live,Talk Show,English,[],Running,60.0,78.0,2020-10-18,,https://www.sky.com/watch/title/series/ba62104e-e7f2-407f-bb06-5f92dc7f7162,,62,"{'id': 69, 'name': 'Sky Arts', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.sky.com/watch/channel/sky-arts'}",Sky Arts,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 391084, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/344/860201.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/344/860201.jpg'}",<p>Sky Arts recreates all the joys of a book club as Andi Oliver and Elizabeth Day dive into the latest releases and favourite classics before interviewing the authors.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63487,https://www.tvmaze.com/shows/63487/wicked-city,Wicked City,Scripted,English,"['Drama', 'Supernatural']",Running,,39.0,2022-12-01,,https://allblk.tv/wickedcity/,2.9,90,,,,,ALLBLK,"{'tvrage': None, 'thetvdb': 421117, 'imdb': 'tt21058238'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/431/1079807.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/431/1079807.jpg'}","<p><b>Wicked City </b>follows five urban witches who push their supernatural powers to new heights after uncovering dark secrets and accidentally entering the world of the forbidden. While living their best life in Atlanta, four young, chic, modern-day witches, Jordan Davis, Mona De La Cruz, Angela Harris, and Sherise Baker make the acquaintance of Camille, a naturally powerful witch who is oblivious to her gift. Reluctantly, Camille joins the women for a spell, but things take a menacing turn resulting in an accidental death. The witches quickly perform a forbidden resurrection spell, however it is too late, as a dark sinister being is brought back from the other side. Now, between their complicated personal lives, unearthed secrets of the past, and attempting to defeat a powerful wraith, this coven is in for the most dangerous ride of their lives.</p>",1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
27108,https://www.tvmaze.com/shows/27108/karmelita-cyganskaa-strast,Кармелита: Цыганская страсть,Scripted,Russian,"['Drama', 'Romance']",Ended,45.0,45.0,2009-01-04,2010-02-18,https://russia.tv/brand/show/brand_id/13366/,,63,"{'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Россия 1,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/107/267642.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/107/267642.jpg'}",,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
48939,https://www.tvmaze.com/shows/48939/captain-simian-the-space-monkeys,Captain Simian & The Space Monkeys,Animation,English,[],Ended,30.0,30.0,1996-09-07,1997-06-21,,,25,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Syfy,United States,US,,"{'tvrage': None, 'thetvdb': 73960, 'imdb': 'tt0122337'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/263/657725.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/263/657725.jpg'}","<p><b>Captain Simian and the Space Monkeys</b> is a weekly half-hour animated show about Captain Charlie Simian who, after being charged with the task of safeguarding the universe from Nebula, recruits a crew of primates and in his ship, the Primate Avenger, heads towards adventure, Earth, and hopefully bananas.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
61771,https://www.tvmaze.com/shows/61771/damoiselle,Damoiselle,Scripted,French,"['Comedy', 'History']",Running,,6.0,2022-01-05,,https://www.tv5mondeplus.com/details/vod/redbee:106963972_74079A,,3,"{'id': 1865, 'name': 'TV5 Monde', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': 'https://www.tv5monde.com/'}",TV5 Monde,France,FR,,"{'tvrage': None, 'thetvdb': 414317, 'imdb': 'tt16915200'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/406/1016009.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/406/1016009.jpg'}","<p>What if beauty YouTubers had always existed? In ancient Egypt, in the Middle Ages, in occupied Gaul, these ""Damsels"" share in front of the camera their beauty tutorials which remove make-up from History! A grating glimpse into the condition of women over the centuries.</p>",,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
60490,https://www.tvmaze.com/shows/60490/parental-control,Parental Control,Reality,English,['Comedy'],Ended,,22.0,2005-11-05,2006-03-02,,,10,"{'id': 22, 'name': 'MTV', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",MTV,United States,US,Paramount+,"{'tvrage': None, 'thetvdb': 278121, 'imdb': 'tt0465344'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/396/990487.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/396/990487.jpg'}",<p>Fed-up parents send their kids on two blind dates hoping they'll finally dump What's-Their-Name.</p>,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
42101,https://www.tvmaze.com/shows/42101/the-coordinators,The Coordinators,Scripted,Chinese,"['Drama', 'Medical']",Ended,60.0,60.0,2018-12-10,2018-12-14,,,11,"{'id': 1678, 'name': 'PTS2', 'country': {'name': 'Taiwan, Province of China', 'code': 'TW', 'timezone': 'Asia/Taipei'}, 'officialSite': None}",PTS2,"Taiwan, Province of China",TW,,"{'tvrage': None, 'thetvdb': 363338, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/195/488264.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/195/488264.jpg'}","<p>In their realm of possibility, only in death can there can be life. As such, life after death has become the mantra of organ donation coordinators.<br /><br />After nurse Wen Yu Dou helps in the successful delivery of the 1000th baby in her charge, she changes her career path to join the organ donor coordinators where she meets Jiang Jun Hao, a rising star in the field of surgery who is obsessed with Star Trek. They take on difficult cases time and again and also unexpectedly find love.</p>",1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
48676,https://www.tvmaze.com/shows/48676/kundali-bhagya,Kundali Bhagya,Scripted,Hindi,[],Running,30.0,30.0,2017-07-12,,https://www.gillitv.org/playlist/kundali-bhagya/,,8,"{'id': 500, 'name': 'Zee TV', 'country': {'name': 'India', 'code': 'IN', 'timezone': 'Asia/Kolkata'}, 'officialSite': None}",Zee TV,India,IN,,"{'tvrage': None, 'thetvdb': 377627, 'imdb': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31930,https://www.tvmaze.com/shows/31930/animal-247,Animal 24:7,Documentary,English,[],Ended,45.0,43.0,2006-10-09,2012-04-13,http://www.bbc.co.uk/programmes/b0072238,,12,"{'id': 12, 'name': 'BBC One', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': 'https://www.bbc.co.uk/bbcone'}",BBC One,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 155971, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/127/319454.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/127/319454.jpg'}",<p>Programme following various animal welfare workers.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56994,https://www.tvmaze.com/shows/56994/zoe-bakes,Zoë Bakes,Reality,English,['Food'],Running,,24.0,2021-02-05,,https://magnolia.com/watch/show/ac612b65-5e6b-58e7-8a47-ed45cb76b667/zoe-bakes/,,66,,,,,Magnolia Network,"{'tvrage': None, 'thetvdb': 396602, 'imdb': 'tt13645766'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/436/1092030.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/436/1092030.jpg'}","<p>Zoë François bakes and cooks her favorite recipes, from easy main dishes to delicious desserts, with a little help from her friends and family.</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
54343,https://www.tvmaze.com/shows/54343/trolls-of-troy,Trolls of Troy,Animation,French,[],Ended,8.0,8.0,2013-12-01,2013-12-01,https://www.futurikon.com/en/programme/trolls-of-troy/,,22,"{'id': 105, 'name': 'Canal+', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': 'https://www.canalplus.com/'}",Canal+,France,FR,,"{'tvrage': None, 'thetvdb': 322822, 'imdb': 'tt3237672'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/301/753045.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/301/753045.jpg'}","<p>WAHA's dad is a Troll's Troll. A super TROLL! And when she grows up, Waha's gonna be super hairy all over like her dad. She's gonna stink super bad like her dad. She'll have tons of flies all over her, just like her dad. Except that Waha… Well… She's a HUMAN! Nobody's perfect. <b>TROLLS OF TROY</b> : The story of a funny little Human girl who wants to become a big Troll girl. And all the non-troll humans, well, they want to catch her!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
